Case_Number,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Street_Code,Street_Name,Postal_Code,Day_of_Week,Year,Month_Code,Month_Name,Day_of_Month,Hour_of_Day,Shift_Description,Pedestrian_Cause_Description,Vehicle_Type_Description,Vehicle_Model_Description,Vehicle_Brand_Description,Vehicle_Color_Description,License_Description,License_Age,UTM_X_Coordinate,UTM_Y_Coordinate,Longitude,Latitude,datetime
2023S002935    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),0005S0000,Wednesday,2023,5,May,17,16,Afternoon,No és causa del  vianant,Van,MASTER 3T5 VAN STD FWD,RENAULT,White,B,15,428461.5,4586654.83,2.142715731,41.426423822,2023-05-17 16:00:00
2023S002809    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001070000,Thursday,2023,5,May,11,14,Afternoon,No és causa del  vianant,Motorcycle,YP 125 RA,YAMAHA,Unknown,B,17,428408.32,4586457.54,2.142102724,41.424642175,2023-05-11 14:00:00
2023S000843    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001070000,Saturday,2023,2,February,11,18,Afternoon,No és causa del  vianant,Motorcycle,MTN320-A,YAMAHA,Gray,A2,7,428462.82,4586546.94,2.142744299,41.425452221,2023-02-11 18:00:00
2023S004872    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001070000,Saturday,2023,8,August,12,12,Morning,No és causa del  vianant,Car,NX 300H,LEXUS,White,B,9,428408.32,4586457.54,2.142102724,41.424642175,2023-08-12 12:00:00
2023S005607    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001070000,Friday,2023,9,September,22,16,Afternoon,No és causa del  vianant,Motorcycle,YP 125 RA,YAMAHA,Gray,B,10,428441.28,4586554.86,2.142485606,41.425521633,2023-09-22 16:00:00
2023S002673    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001080000,Friday,2023,5,May,5,16,Afternoon,No és causa del  vianant,All-terrain vehicle,RENEGADE,JEEP,Others,B,6,428474.91,4586649.84,2.142876793,41.426380074,2023-05-05 16:00:00
2023S004274    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001080000,Friday,2023,7,July,14,15,Afternoon,No és causa del  vianant,Car,GOLF,VOLKSWAGEN,White,B,20,428474.91,4586649.84,2.142876793,41.426380074,2023-07-14 15:00:00
2023S002263    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001090000,Thursday,2023,4,April,20,8,Morning,No és causa del  vianant,Bus,LION'S CITY 12G EFFICI,MAN,Red,D,41,428602.27,4586836.15,2.144378835,41.428069426,2023-04-20 08:00:00
2023S007668    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001090000,Monday,2023,12,December,25,13,Morning,No és causa del  vianant,Bus,CORVI URBAN SH,CAR-BUS.NET,Red,D,16,428672.98,4586728.35,2.145237736,41.427104802,2023-12-25 13:00:00
2023S004520    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001090000,Tuesday,2023,7,July,25,19,Afternoon,No és causa del  vianant,Motorcycle,R 1200 GS ADVENTURE,BMW,Black,A,35,428509.16,4586744.68,2.143275425,41.427237308,2023-07-25 19:00:00
2023S006000    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001090000,Tuesday,2023,10,October,10,7,Morning,No és causa del  vianant,Motorcycle,CROMWELL 125,BRIXTON,Black,B,12,428532.81,4586759.65,2.143556667,41.427374242,2023-10-10 07:00:00
2023S002607    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001090000,Wednesday,2023,5,May,3,16,Afternoon,No és causa del  vianant,Motorcycle,SN 125,DAELIM,Black,B,6,428506.24,4586566.97,2.143261508,41.42563649,2023-05-03 16:00:00
2023S007606    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001090000,Friday,2023,12,December,22,12,Morning,No és causa del  vianant,Van,V 220 D,MERCEDES-BENZ,Gray,B,36,428532.81,4586759.65,2.143556667,41.427374242,2023-12-22 12:00:00
2023S000919    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001100000,Tuesday,2023,2,February,14,20,Afternoon,No és causa del  vianant,Motorcycle,RENEGADE SPORT S 125,AIYUMO,Red,A1,2,428543.18,4586839.61,2.143671306,41.428095331,2023-02-14 20:00:00
2023S006533    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001100000,Saturday,2023,11,November,4,12,Morning,No és causa del  vianant,Car,LEXUS,TOYOTA,Gray,B,19,428543.18,4586839.61,2.143671306,41.428095331,2023-11-04 12:00:00
2023S005961    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001100000,Sunday,2023,10,October,8,20,Afternoon,No és causa del  vianant,Car,FABIA,SKODA,Gray,B,49,428543.18,4586839.61,2.143671306,41.428095331,2023-10-08 20:00:00
2023S001536    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001100000,Friday,2023,3,March,17,9,Morning,No és causa del  vianant,Articulated bus,7900,VOLVO,Red,D,26,428602.27,4586836.15,2.144378835,41.428069426,2023-03-17 09:00:00
2023S007461    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001110000,Friday,2023,12,December,15,19,Afternoon,No és causa del  vianant,Car,CORSA-E,OPEL,Gray,B,17,428576.94,4586934.77,2.144064057,41.428955401,2023-12-15 19:00:00
2023S003661    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001120000,Monday,2023,6,June,19,14,Afternoon,No és causa del  vianant,Van,TRANSIT,FORD,White,B,14,428632.38,4587020.89,2.144717335,41.429735978,2023-06-19 14:00:00
2023S005173    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001130000,Thursday,2023,8,August,31,6,Morning,No és causa del  vianant,Car,ALFA 147,ALFA ROMEO,Black,B,2,428665.97,4587115.35,2.145108159,41.430589724,2023-08-31 06:00:00
2023S004821    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001130000,Wednesday,2023,8,August,9,18,Afternoon,No és causa del  vianant,Motorcycle,GRAND DINK 125,KYMCO,Gray,B,24,428643.58,4587123.26,2.144839277,41.430658976,2023-08-09 18:00:00
2023S002012    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001130000,Sunday,2023,4,April,9,19,Afternoon,No és causa del  vianant,Van,65C15,FOIMA,Unknown,B,37,429396.33,4586582.91,2.15391083,41.42585882,2023-04-09 19:00:00
2023S002914    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001150000,Tuesday,2023,5,May,16,18,Afternoon,No és causa del  vianant,Van,KANGOO,RENAULT,White,B,43,428744.95,4587406.84,2.146018955,41.433222065,2023-05-16 18:00:00
2023S003370    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001160000,Tuesday,2023,6,June,6,14,Afternoon,No és causa del  vianant,Van,NISSAN NV200,NISSAN,Unknown,B,27,428744.95,4587406.84,2.146018955,41.433222065,2023-06-06 14:00:00
2023S002776    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001160000,Wednesday,2023,5,May,10,8,Morning,No és causa del  vianant,Car,C3PIC HDI90COLL,CITROEN,Black,B,2,429819.22,4588109.77,2.158793943,41.439647718,2023-05-10 08:00:00
2023S004554    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001170000,Thursday,2023,7,July,27,8,Morning,No és causa del  vianant,Motorcycle,125 DUKE,KTM,Orange,B,11,428871.6,4587569.59,2.147515512,41.434699118,2023-07-27 08:00:00
2023S001478    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001170000,Tuesday,2023,3,March,14,10,Morning,No és causa del  vianant,Motorcycle,SH 125,HONDA,Black,B,5,428843.09,4587518.86,2.147180278,41.434239687,2023-03-14 10:00:00
2023S004023    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001200000,Monday,2023,7,July,3,16,Afternoon,No és causa del  vianant,Motorcycle,WW125EX2,HONDA,White,B,11,428960.49,4587747.76,2.148558398,41.436311691,2023-07-03 16:00:00
2023S004802    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),001200000,Tuesday,2023,8,August,8,16,Afternoon,No és causa del  vianant,Car,Unknown,BMW,Unknown,B,18,428960.49,4587747.76,2.148558398,41.436311691,2023-08-08 16:00:00
2023S001713    ,7,Horta-Guinardó,41,la Vall d'Hebron,701311,Isadora Duncan,0011 0011,Friday,2023,3,March,24,16,Afternoon,No és causa del  vianant,Car,MEGANE SCENIC,RENAULT,Gray,B,44,428603.33,4586835.63,2.144391581,41.428064837,2023-03-24 16:00:00
2023S004504    ,7,Horta-Guinardó,42,la Clota,194600,Marcel·lí,0002 0002,Tuesday,2023,7,July,25,16,Afternoon,No és causa del  vianant,Motorcycle,UH 125,SUZUKI,White,B,37,429352.18,4587440.78,2.153282197,41.433581424,2023-07-25 16:00:00
2023S003533    ,7,Horta-Guinardó,42,la Clota,194600,Marcel·lí,0006X0006X,Wednesday,2023,6,June,14,0,Night,No és causa del  vianant,Rigid truck <= 3.5 tons,26 414,MAN,Unknown,C,37,429510.75,4587065.83,2.155223694,41.430218342,2023-06-14 00:00:00
2023S006550    ,7,Horta-Guinardó,42,la Clota,700651,Estatut de Catalunya,0015 0015,Sunday,2023,11,November,5,8,Morning,No és causa del  vianant,Car,T-CROSS,VOLKSWAGEN,Gray,B,1,429411.09,4587178.85,2.154017831,41.43122751,2023-11-05 08:00:00
2023S004374    ,7,Horta-Guinardó,42,la Clota,700921,Clota,0005 0005,Wednesday,2023,7,July,19,20,Afternoon,No és causa del  vianant,Motorcycle,NSC110MPD,HONDA,Gray,A,30,429022.46,4586612.7,2.149433433,41.426094162,2023-07-19 20:00:00
2023S006042    ,7,Horta-Guinardó,42,la Clota,700921,Clota,0005 0005,Wednesday,2023,10,October,11,18,Afternoon,No és causa del  vianant,Motorcycle,ANC 125,HONDA,White,B,16,429022.46,4586612.7,2.149433433,41.426094162,2023-10-11 18:00:00
2023S004471    ,7,Horta-Guinardó,42,la Clota,700921,Clota,9999 9999,Monday,2023,7,July,24,0,Night,No és causa del  vianant,Motorcycle,SYMPHONY 125 S E5,SYM,Gray,B,5,429102.66,4586644.14,2.150389457,41.426384416,2023-07-24 00:00:00
2023S000258    ,7,Horta-Guinardó,42,la Clota,700921,Clota,9999 9999,Saturday,2023,1,January,14,13,Morning,No és causa del  vianant,Motorcycle,SYMPHONY 200 ST,SYM,White,A,52,429022.46,4586612.7,2.149433433,41.426094162,2023-01-14 13:00:00
2023S006194    ,7,Horta-Guinardó,42,la Clota,701080,Estatut,0003X0003X,Thursday,2023,10,October,19,22,Night,No és causa del  vianant,Ambulance,SPRINTER,BERGADANA,Unknown,B,6,429578.3,4586995.75,2.156040252,41.429593088,2023-10-19 22:00:00
2023S007090    ,7,Horta-Guinardó,42,la Clota,701080,Estatut,0003X0003X,Wednesday,2023,11,November,29,10,Morning,No és causa del  vianant,Car,COLT,MITSUBISHI,Unknown,B,6,429493.73,4587108.15,2.155015073,41.430598006,2023-11-29 10:00:00
2023S000812    ,7,Horta-Guinardó,42,la Clota,701080,Estatut,0003X0003X,Friday,2023,2,February,10,12,Morning,No és causa del  vianant,Motorcycle,SH125AD,HONDA,Unknown,A,51,429578.3,4586995.75,2.156040252,41.429593088,2023-02-10 12:00:00
2023S005932    ,7,Horta-Guinardó,42,la Clota,701080,Estatut,0003X0003X,Friday,2023,10,October,6,18,Afternoon,No és causa del  vianant,Motorcycle,YP125RA (X-MAX 125),YAMAHA,Gray,B,6,429578.3,4586995.75,2.156040252,41.429593088,2023-10-06 18:00:00
2023S002814    ,7,Horta-Guinardó,43,Horta,58102,Campoamor,0006 0006,Thursday,2023,5,May,11,11,Morning,No és causa del  vianant,Van,CRAFTER 2.5,VOLKSWAGEN,Unknown,B,11,429741.99,4587376.38,2.15795489,41.433035614,2023-05-11 11:00:00
2023S006907    ,7,Horta-Guinardó,43,Horta,69109,Cartellà,0192 0192,Tuesday,2023,11,November,21,8,Morning,No és causa del  vianant,Motorcycle,WW125EX2,HONDA,White,B,18,430185.5,4587100.25,2.163294642,41.430587315,2023-11-21 08:00:00
2023S000160    ,7,Horta-Guinardó,43,Horta,97807,Dante Alighieri,0021 0021,Tuesday,2023,1,January,10,12,Morning,No és causa del  vianant,Van,KANGOO,RENAULT,Yellow,B,34,429974.97,4586911.46,2.160797037,41.42886862,2023-01-10 12:00:00
2023S006494    ,7,Horta-Guinardó,43,Horta,97807,Dante Alighieri,0053 0053,Thursday,2023,11,November,2,22,Night,No és causa del  vianant,Motorcycle,ANC 125,HONDA,Red,B,37,429867.28,4586835.89,2.159517079,41.42817859,2023-11-02 22:00:00
2023S007044    ,7,Horta-Guinardó,43,Horta,97807,Dante Alighieri,0054 0054,Monday,2023,11,November,27,9,Morning,No és causa del  vianant,Van,BERLINGO VAN TALLA M B,CITROEN,White,B,5,429870.39,4586830.87,2.159554878,41.428133648,2023-11-27 09:00:00
2023S001906    ,7,Horta-Guinardó,43,Horta,97807,Dante Alighieri,0073B0073B,Monday,2023,4,April,3,15,Afternoon,No és causa del  vianant,Articulated bus,7900,VOLVO,Unknown,D,13,429736.42,4586778.56,2.157957756,41.427650798,2023-04-03 15:00:00
2023S007594    ,7,Horta-Guinardó,43,Horta,102703,Doctor Letamendi,0067B0067B,Thursday,2023,12,December,21,21,Afternoon,No és causa del  vianant,Moped,LUDIX,PEUGEOT,Black,AM,10,430025.95,4587787.03,2.161305693,41.436758981,2023-12-21 21:00:00
2023S003195    ,7,Horta-Guinardó,43,Horta,119003,Fabra i Puig,0365 0365,Monday,2023,5,May,29,6,Morning,No és causa del  vianant,Motorcycle,RENEGADE COMMANDO 125,AIYUMO,Unknown,B,16,430177.76,4587232.52,2.163186728,41.431777947,2023-05-29 06:00:00
2023S000201    ,7,Horta-Guinardó,43,Horta,119003,Fabra i Puig,0407 0407,Thursday,2023,1,January,12,11,Morning,No és causa del  vianant,Van,111 CDI,MERCEDES,Blue,B,36,430232.27,4587608.63,2.16379564,41.435170164,2023-01-12 11:00:00
2023S004187    ,7,Horta-Guinardó,43,Horta,137209,Fulton,0002 0002,Tuesday,2023,7,July,11,7,Morning,No és causa del  vianant,Motorcycle,KTM 690 SMC R (49 KW),KTM,White,A2,16,430074.77,4586997.05,2.161981441,41.429648195,2023-07-11 07:00:00
2023S003341    ,7,Horta-Guinardó,43,Horta,137209,Fulton,0012 0012,Monday,2023,6,June,5,20,Afternoon,No és causa del  vianant,Motorcycle,NSC 110,HONDA,Black,B,15,430036.42,4587029.0,2.1615188,41.429932615,2023-06-05 20:00:00
2023S007262    ,7,Horta-Guinardó,43,Horta,154300,Hedilla,0022 0024,Thursday,2023,12,December,7,8,Morning,No és causa del  vianant,Car,TOYOTA AYGO,TOYOTA,White,B,52,430112.32,4587618.17,2.16235895,41.435245651,2023-12-07 08:00:00
2023S007187    ,7,Horta-Guinardó,43,Horta,154300,Hedilla,0071 0071,Sunday,2023,12,December,3,0,Night,No és causa del  vianant,Motorcycle,NINJA ZX6R,KAWASAKI,Orange,A,28,429976.7,4587724.42,2.160723504,41.436190782,2023-12-03 00:00:00
2023S006323    ,7,Horta-Guinardó,43,Horta,154300,Hedilla,0075 0077,Thursday,2023,10,October,26,10,Morning,No és causa del  vianant,Van,FIAT FIORINO,FIAT,White,B,29,429947.98,4587739.84,2.160377983,41.436327157,2023-10-26 10:00:00
2023S000083    ,7,Horta-Guinardó,43,Horta,157104,Horta,0003 0003,Thursday,2023,1,January,5,15,Afternoon,No és causa del  vianant,Car,A1,AUDI,White,B,15,430145.5,4587092.01,2.162816901,41.430509621,2023-01-05 15:00:00
2023S004380    ,7,Horta-Guinardó,43,Horta,157104,Horta,0057 0059,Thursday,2023,7,July,20,1,Night,No és causa del  vianant,Motorcycle,GSX-S125,SUZUKI,Blue,A1,1,429942.89,4587162.13,2.160384067,41.431123508,2023-07-20 01:00:00
2023S007284    ,7,Horta-Guinardó,43,Horta,157308,Horta a Cerdanyola,001050000,Friday,2023,12,December,8,7,Morning,No és causa del  vianant,Car,IBIZA,SEAT,Gray,B,2,429481.99,4588384.53,2.154725549,41.442092803,2023-12-08 07:00:00
2023S003213    ,7,Horta-Guinardó,43,Horta,157308,Horta a Cerdanyola,001140000,Monday,2023,5,May,29,19,Afternoon,No és causa del  vianant,Car,COOPER MAN,BMW,Red,B,38,429305.55,4587950.92,2.152664424,41.438171936,2023-05-29 19:00:00
2023S001422    ,7,Horta-Guinardó,43,Horta,157308,Horta a Cerdanyola,001140000,Friday,2023,3,March,10,20,Afternoon,No és causa del  vianant,Car,900 S 2.0,SAAB,Unknown,B,26,429398.22,4587988.75,2.153769143,41.438520813,2023-03-10 20:00:00
2023S007055    ,7,Horta-Guinardó,43,Horta,157308,Horta a Cerdanyola,001160000,Monday,2023,11,November,27,22,Night,No és causa del  vianant,Motorcycle,LIBERTY 125 RST,PIAGGIO,Black,B,15,429359.09,4587764.57,2.153327026,41.436498274,2023-11-27 22:00:00
2023S000617    ,7,Horta-Guinardó,43,Horta,157308,Horta a Cerdanyola,001160000,Wednesday,2023,2,February,1,6,Morning,No és causa del  vianant,Car,C 30,VOLVO,granate,B,25,429359.09,4587764.57,2.153327026,41.436498274,2023-02-01 06:00:00
2023S001582    ,7,Horta-Guinardó,43,Horta,157308,Horta a Cerdanyola,001160000,Sunday,2023,3,March,19,19,Afternoon,No és causa del  vianant,Bus,CITARO,MERCEDES-BENZ,Red,D,31,429359.09,4587764.57,2.153327026,41.436498274,2023-03-19 19:00:00
2023S004617    ,7,Horta-Guinardó,43,Horta,157308,Horta a Cerdanyola,0099 0099,Saturday,2023,7,July,29,18,Afternoon,No és causa del  vianant,Car,320D BERLINA,BMW,Blue,B,2,429141.7,4588500.2,2.150638894,41.443104615,2023-07-29 18:00:00
2023S000241    ,7,Horta-Guinardó,43,Horta,157308,Horta a Cerdanyola,0106 0106,Friday,2023,1,January,13,17,Afternoon,No és causa del  vianant,Motorcycle,MT-07,YAMAHA,Gray,A2,2,429071.76,4588701.95,2.149778037,41.44491551,2023-01-13 17:00:00
2023S003311    ,7,Horta-Guinardó,43,Horta,157308,Horta a Cerdanyola,0135 0145,Saturday,2023,6,June,3,13,Morning,No és causa del  vianant,Motorcycle,F 800 R,BMW,Unknown,A,41,428804.1,4588890.25,2.146551955,41.446587738,2023-06-03 13:00:00
2023S001517    ,7,Horta-Guinardó,43,Horta,159507,Eivissa,0022 0022,Thursday,2023,3,March,16,15,Afternoon,No és causa del  vianant,Bicycle,Unknown,Unknown,Unknown,B,1,430018.25,4587073.69,2.161296179,41.430333537,2023-03-16 15:00:00
2023S005857    ,7,Horta-Guinardó,43,Horta,179901,Lisboa,0034 0046,Wednesday,2023,10,October,4,18,Afternoon,Crossing outside the pedestrian crossing,Car,NISSAN PULSAR,NISSAN,White,B,1,429695.39,4586934.29,2.157448638,41.429049805,2023-10-04 18:00:00
2023S002939    ,7,Horta-Guinardó,43,Horta,180106,Logronyo,0001B0001B,Wednesday,2023,5,May,17,19,Afternoon,No és causa del  vianant,Car,IBIZA,SEAT,White,B,13,429982.88,4588112.4,2.160752487,41.439685701,2023-05-17 19:00:00
2023S006730    ,7,Horta-Guinardó,43,Horta,185700,Llobregós,0026 0026,Friday,2023,9,September,29,11,Morning,No és causa del  vianant,Van,NISSAN NV200,NISSAN,White,B,15,430098.83,4586747.59,2.162298232,41.4274035,2023-09-29 11:00:00
2023S001300    ,7,Horta-Guinardó,43,Horta,185700,Llobregós,0048E0050,Monday,2023,3,March,6,8,Morning,No és causa del  vianant,Motorcycle,S02,SILENCE,Red,B,17,429906.51,4586643.05,2.16000891,41.42644518,2023-03-06 08:00:00
2023S004158    ,7,Horta-Guinardó,43,Horta,185700,Llobregós,0070 0070,Monday,2023,7,July,10,0,Night,No és causa del  vianant,Motorcycle,MW125,YAMAHA,White,B,25,429806.84,4586585.78,2.158822853,41.425920664,2023-07-10 00:00:00
2023S004015    ,7,Horta-Guinardó,43,Horta,186204,Lloret de Mar,0078 0078,Monday,2023,7,July,3,17,Afternoon,No és causa del  vianant,Motorcycle,FIDDLE III 125 S,SYM,White,A,34,429714.3,4587693.83,2.157586562,41.435892334,2023-07-03 17:00:00
2023S007694    ,7,Horta-Guinardó,43,Horta,188200,Mestre Dalmau,0003 0003,Thursday,2023,12,December,28,13,Morning,No és causa del  vianant,Motorcycle,AGILITY CITY 125,KYMCO,Unknown,A1,9,430137.89,4587377.14,2.162692855,41.433077014,2023-12-28 13:00:00
2023S000597    ,7,Horta-Guinardó,43,Horta,194406,Maragall,0397 0403,Tuesday,2023,1,January,31,11,Morning,No és causa del  vianant,Bus,0 530,MERCEDES-BENZ,Red,D,12,430179.2,4586839.01,2.163249438,41.428233879,2023-01-31 11:00:00
2023S006814    ,7,Horta-Guinardó,43,Horta,194406,Maragall,0409 0409,Thursday,2023,11,November,16,17,Afternoon,No és causa del  vianant,Bus,LION'S CITY 12C EFFICI,MAN,Red,D,5,430174.37,4586865.94,2.163188525,41.428476007,2023-11-16 17:00:00
2023S005743    ,7,Horta-Guinardó,43,Horta,194406,Maragall,0409 0409,Friday,2023,9,September,29,14,Afternoon,No és causa del  vianant,Bus,LION'S CITY 12C EFFICI,MAN,Red,D,5,430174.37,4586865.94,2.163188525,41.428476007,2023-09-29 14:00:00
2023S000361    ,7,Horta-Guinardó,43,Horta,194406,Maragall,0419 0419,Thursday,2023,1,January,19,14,Afternoon,No és causa del  vianant,Motorcycle,TWEET,PEUGEOT,Black,B,11,430114.19,4586922.88,2.162461767,41.428983607,2023-01-19 14:00:00
2023S006744    ,7,Horta-Guinardó,43,Horta,194406,Maragall,0421 0421,Tuesday,2023,11,November,14,9,Morning,No és causa del  vianant,Motorcycle,YZF-R6,YAMAHA,Unknown,A,2,430103.93,4586981.1,2.16233225,41.429507079,2023-11-14 09:00:00
2023S005451    ,7,Horta-Guinardó,43,Horta,197608,Torrent de Can Mariner,0034 0036,Friday,2023,9,September,15,1,Night,No és causa del  vianant,Car,FABIA,SKODA,Gray,B,36,430080.02,4587351.01,2.162003302,41.432836633,2023-09-15 01:00:00
2023S005084    ,7,Horta-Guinardó,43,Horta,219609,Mont-ral,0063 0067,Saturday,2023,8,August,26,2,Night,No és causa del  vianant,Car,AURIS 14 D4D 5P ACT,TOYOTA,Silver,B,10,429874.32,4588069.4,2.159458123,41.439288938,2023-08-26 02:00:00
2023S006766    ,7,Horta-Guinardó,43,Horta,235503,Porto,0014 0014,Tuesday,2023,11,November,14,23,Night,No és causa del  vianant,Car,ASTRA 1.6,OPEL,Gray,B,23,429493.73,4587108.15,2.155015073,41.430598006,2023-11-14 23:00:00
2023S001971    ,7,Horta-Guinardó,43,Horta,262903,Porrera,0024 0024,Thursday,2023,4,April,6,14,Afternoon,No és causa del  vianant,Motorcycle,CBR125,HONDA,Black,B,13,429878.93,4587902.33,2.159532699,41.437784609,2023-04-06 14:00:00
2023S003679    ,7,Horta-Guinardó,43,Horta,312309,Sanpere i Miquel,0010 0010,Monday,2023,6,June,19,17,Afternoon,No és causa del  vianant,Moped,JET 14 50,SYM,Blue,B,43,429938.52,4587084.04,2.160340825,41.4304198,2023-06-19 17:00:00
2023S002685    ,7,Horta-Guinardó,43,Horta,312706,Santa Amàlia,0007 0007,Saturday,2023,5,May,6,0,Night,No és causa del  vianant,Motorcycle,SUPER DINK 125,KYMCO,White,B,11,430290.05,4587098.71,2.164546008,41.430582531,2023-05-06 00:00:00
2023S006336    ,7,Horta-Guinardó,43,Horta,321401,Scala Dei,0015 0015,Thursday,2023,10,October,26,15,Afternoon,No és causa del  vianant,Van,JUMPY 2.0,CITROEN,White,B,1,429688.06,4588027.93,2.157233617,41.438899137,2023-10-26 15:00:00
2023S000863    ,7,Horta-Guinardó,43,Horta,321401,Scala Dei,0050 0050,Sunday,2023,2,February,12,16,Afternoon,No és causa del  vianant,Motorcycle,SYMPHONY 125 ST,SYM,Black,B,8,429549.07,4588168.13,2.155553708,41.440149671,2023-02-12 16:00:00
2023S002477    ,7,Horta-Guinardó,43,Horta,329505,Tajo,0033 0033,Thursday,2023,4,April,27,18,Afternoon,No és causa del  vianant,Bus,AURA,BEULAS,Others,D,16,430074.77,4586997.05,2.161981441,41.429648195,2023-04-27 18:00:00
