Case_Number,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Street_Code,Street_Name,Postal_Code,Day_of_Week,Year,Month_Code,Month_Name,Day_of_Month,Shift_Description,Hour_of_Day,Pedestrian_Cause_Description,Involved_Vehicle_Type,Gender_Description,Age,Person_Type_Description,Pedestrian_Accident_Location_Description,Pedestrian_Movement_Reason_Description,Driver_Movement_Reason_Description,Victimization_Description,UTM_X_Coordinate,UTM_Y_Coordinate,Longitude,Latitude
2023S007345    ,3,Sants-Montjuïc,13,la Marina de Port,169409,Corts Catalanes,0158 0158,Tuesday,2023,12,December,12,Morning,7,No és causa del  vianant,Bus,Woman,28,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Medical assistance at accident site,428011.32,4579996.61,2.138120645,41.366415597
2023S007345    ,3,Sants-Montjuïc,13,la Marina de Port,169409,Corts Catalanes,0158 0158,Tuesday,2023,12,December,12,Morning,7,No és causa del  vianant,Bus,Man,54,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Medical assistance at accident site,428011.32,4579996.61,2.138120645,41.366415597
2023S007346    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal,0630B0630B,Tuesday,2023,12,December,12,Afternoon,14,No és causa del  vianant,Motorcycle,Man,31,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,428097.57,4582748.97,2.138825095,41.391212825
2023S007347    ,7,Horta-Guinardó,35,el Guinardó,194406,Maragall,0103 0105,Tuesday,2023,12,December,12,Morning,13,Desobeir el senyal del semàfor,"Camió rígid <= 3,5 tones",Man,12,Pedestrian,En pas regulat per semàfor                                                                                                                            ,Estudiant cap a centre d'estudis,Unknown,Serious injury: Hospitalization over 24 hours,431631.55,4585763.59,2.180751319,41.418672929
2023S007348    ,2,Eixample,5,el Fort Pienc,178308,Lepant,0129 0129,Tuesday,2023,12,December,12,Morning,8,No és causa del  vianant,Motorcycle,Man,29,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Refused medical assistance,432004.24,4583423.19,2.185473759,41.397625289
2023S007349    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,161407,Indústria,0288 0288,Monday,2023,12,December,11,Afternoon,15,No és causa del  vianant,Motorcycle,Woman,48,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,431634.8,4585306.27,2.180841921,41.414554272
2023S007350    ,1,Ciutat Vella,1,el Raval,269108,Portal de la Pau,0001 0001,Tuesday,2023,12,December,12,Morning,8,No és causa del  vianant,Bicicleta,Man,35,Driver,Desconegut                                                                                                                                            ,Unknown,In itínere,Minor injury: Medical assistance at accident site,431292.13,4580896.4,2.177242682,41.374806642
2023S007351    ,3,Sants-Montjuïc,17,Sants - Badal,701434,Mig (Descendent),000160000,Tuesday,2023,12,December,12,Morning,8,No és causa del  vianant,Motorcycle,Woman,41,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,427237.07,4581573.54,2.128674729,41.380548764
2023S007352    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,701266,Litoral (Llobregat),000650000,Tuesday,2023,12,December,12,Morning,12,No és causa del  vianant,Car,Man,40,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,434723.77,4584307.91,2.217907814,41.405819268
2023S007353    ,2,Eixample,9,la Nova Esquerra de l'Eixample,350308,València,0122 0124,Tuesday,2023,12,December,12,Afternoon,15,Desobeir el senyal del semàfor,Veh. mobilitat personal amb motor,Woman,24,Pedestrian,En pas regulat per semàfor                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,429151.86,4581940.5,2.1515291,41.384024826
2023S007355    ,6,Gràcia,28,Vallcarca i els Penitents,33509,Ballester,0085 0085,Tuesday,2023,12,December,12,Morning,13,No és causa del  vianant,Motorcycle,Woman,38,Driver,Desconegut                                                                                                                                            ,Unknown,Oci i entreteniment,Minor injury: Hospitalization up to 24 hours,428877.12,4584751.65,2.147913172,41.409319568
2023S007357    ,6,Gràcia,31,la Vila de Gràcia,112004,Escorial,0113 0113,Tuesday,2023,12,December,12,Morning,10,No és causa del  vianant,Motorcycle,Man,54,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,429930.87,4584628.6,2.160533899,41.408303901
2023S007359    ,6,Gràcia,31,la Vila de Gràcia,112004,Escorial,0000A0000A,Tuesday,2023,12,December,12,Afternoon,14,No és causa del  vianant,Motorcycle,Woman,56,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430176.63,4584249.44,2.16351776,41.404910336
2023S007359    ,6,Gràcia,31,la Vila de Gràcia,112004,Escorial,0000A0000A,Tuesday,2023,12,December,12,Afternoon,14,No és causa del  vianant,Motorcycle,Man,59,Driver,Desconegut                                                                                                                                            ,Unknown,Oci i entreteniment,Minor injury: Hospitalization up to 24 hours,430176.63,4584249.44,2.16351776,41.404910336
2023S007360    ,3,Sants-Montjuïc,11,el Poble-sec,198804,Paral·lel,0087 0087,Tuesday,2023,12,December,12,Morning,13,No és causa del  vianant,Veh. mobilitat personal sense motor,Man,66,Pedestrian,En pas regulat per semàfor                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430316.25,4580904.02,2.165573065,41.374791317
2023S007362    ,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,0669A0669A,Tuesday,2023,12,December,12,Afternoon,18,No és causa del  vianant,Motorcycle,Man,41,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,431267.0,4583221.11,2.176678318,41.395742501
2023S007363    ,4,Les Corts,21,Pedralbes,115400,Esplugues,0065 0065,Tuesday,2023,12,December,12,Afternoon,18,No és causa del  vianant,Motorcycle,Man,28,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Medical assistance at accident site,425489.25,4582703.59,2.107635203,41.390566576
2023S007364    ,4,Les Corts,19,les Corts,231502,Numància,0137 0141,Tuesday,2023,12,December,12,Afternoon,17,No és causa del  vianant,Car,Man,43,Driver,Desconegut                                                                                                                                            ,Unknown,Oci i entreteniment,Minor injury: Refused medical assistance,427724.25,4582340.83,2.134408894,41.387503388
2023S007365    ,7,Horta-Guinardó,38,la Teixonera,352507,Vall d'Hebron,0120X0120X,Tuesday,2023,12,December,12,Afternoon,16,No és causa del  vianant,Bus,Woman,83,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,428397.64,4586311.71,2.141992202,41.423327794
2023S007366    ,3,Sants-Montjuïc,11,el Poble-sec,116402,Estadi,0058 0064,Tuesday,2023,12,December,12,Afternoon,18,No és causa del  vianant,Motorcycle,Man,39,Driver,Desconegut                                                                                                                                            ,Unknown,In itínere,Minor injury: Hospitalization up to 24 hours,429633.52,4579990.38,2.157515676,41.366502999
